@RELATION te_cnn_aae_embeddings

@ATTRIBUTE z0 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE z21 NUMERIC
@ATTRIBUTE z22 NUMERIC
@ATTRIBUTE z23 NUMERIC
@ATTRIBUTE z24 NUMERIC
@ATTRIBUTE z25 NUMERIC
@ATTRIBUTE z26 NUMERIC
@ATTRIBUTE z27 NUMERIC
@ATTRIBUTE z28 NUMERIC
@ATTRIBUTE z29 NUMERIC
@ATTRIBUTE z30 NUMERIC
@ATTRIBUTE z31 NUMERIC
@ATTRIBUTE z32 NUMERIC
@ATTRIBUTE z33 NUMERIC
@ATTRIBUTE z34 NUMERIC
@ATTRIBUTE z35 NUMERIC
@ATTRIBUTE z36 NUMERIC
@ATTRIBUTE z37 NUMERIC
@ATTRIBUTE z38 NUMERIC
@ATTRIBUTE z39 NUMERIC
@ATTRIBUTE z40 NUMERIC
@ATTRIBUTE z41 NUMERIC
@ATTRIBUTE z42 NUMERIC
@ATTRIBUTE z43 NUMERIC
@ATTRIBUTE z44 NUMERIC
@ATTRIBUTE z45 NUMERIC
@ATTRIBUTE z46 NUMERIC
@ATTRIBUTE z47 NUMERIC
@ATTRIBUTE z48 NUMERIC
@ATTRIBUTE z49 NUMERIC
@ATTRIBUTE z50 NUMERIC
@ATTRIBUTE z51 NUMERIC
@ATTRIBUTE z52 NUMERIC
@ATTRIBUTE z53 NUMERIC
@ATTRIBUTE z54 NUMERIC
@ATTRIBUTE z55 NUMERIC
@ATTRIBUTE z56 NUMERIC
@ATTRIBUTE z57 NUMERIC
@ATTRIBUTE z58 NUMERIC
@ATTRIBUTE z59 NUMERIC
@ATTRIBUTE z60 NUMERIC
@ATTRIBUTE z61 NUMERIC
@ATTRIBUTE z62 NUMERIC
@ATTRIBUTE z63 NUMERIC

@DATA
-0.184905,0.294087,-0.169319,0.396695,0.853243,0.366687,-0.780027,0.066191,0.871969,0.602363,0.012548,-0.919776,-0.611878,0.279146,0.350395,1.115319,-0.129555,0.440275,-0.201146,-0.804842,-0.348469,0.075394,-1.231524,-1.104727,0.379715,0.277276,0.857332,0.287280,0.905461,-0.222571,0.081514,-0.674696,0.454334,0.889930,0.983686,1.216573,-0.852463,0.805885,0.059255,-0.785770,-0.184700,-0.036664,0.215096,-0.903337,0.848881,0.233563,0.307979,0.190145,-0.673753,0.364673,0.036328,-0.319169,-0.102200,0.041294,-1.228709,-0.856127,0.033818,0.735433,0.649877,0.590424,-0.013505,0.268116,0.904435,-0.567578
0.436519,-0.593860,-0.054779,-0.431121,-0.194545,-0.302341,0.347779,0.406788,-0.368920,-0.373005,0.801299,0.457557,0.279842,1.153666,-0.048664,-0.507031,-0.956349,-0.247242,0.407559,0.209225,-1.117364,1.106221,0.111597,0.227679,-0.325425,0.834571,0.871360,1.369671,-0.509769,-1.128064,-1.096492,0.473632,1.353897,-0.577204,-0.417541,-0.382092,0.480578,-0.443989,0.164751,0.427689,0.536762,0.554786,0.443642,0.182702,-0.083287,-1.520758,1.311197,-0.655087,-0.473319,0.931767,1.081010,-0.650871,-0.422419,1.269041,0.646700,0.363334,1.506547,-0.524182,-0.485398,0.184191,-0.356302,-0.048099,-0.478415,0.370290
0.093147,-0.487266,-0.344682,0.144887,0.087947,0.246929,0.064817,0.673540,-0.083036,-0.023979,0.525530,0.097959,-0.307188,0.966193,-0.684384,0.296411,-0.736153,-0.012322,-0.225664,-0.147941,-0.786754,1.090728,0.218775,-0.255185,-0.408789,0.709777,0.902320,0.761779,0.365953,-0.403992,-0.598037,-0.262315,1.051884,-0.207342,0.066261,-0.187669,0.049872,-0.166997,0.165672,0.004201,-0.399640,0.273134,0.460610,0.654908,-0.536241,-1.378044,1.078733,-0.109306,-0.016183,0.715756,1.114402,-0.160239,0.156547,1.097764,0.216442,-0.144086,1.365878,0.209155,0.211411,0.987615,-1.206287,-0.580749,-0.293329,0.586827
-0.178931,0.015051,-0.202138,0.146143,0.873098,0.365337,-0.760347,0.080954,1.161973,0.609551,0.111298,-0.585499,-0.690601,0.118851,0.376288,0.880059,0.014063,0.500054,-0.570129,-1.212045,-0.066883,0.048629,-1.095260,-1.308409,0.424735,0.472973,0.129653,-0.055183,0.648255,-0.231663,-0.085584,-0.875993,0.118945,0.918991,0.869438,1.146928,-1.295920,0.715752,0.140942,-0.430836,-0.636734,-0.384661,-0.023819,-0.949704,0.659105,0.208560,-0.015096,-0.089219,-0.564402,0.042842,0.081544,0.289053,0.319581,-0.069421,-1.513625,-0.924370,0.160613,0.737217,0.814585,0.318461,0.138009,0.752244,0.205899,-0.495901
0.400874,-0.417216,-0.353967,-0.457888,-0.212673,-0.206128,0.249382,0.396965,-0.454057,-0.147514,0.952476,0.067117,0.141871,1.045450,-0.193965,0.155422,-0.925198,-0.713839,0.187479,0.201739,-1.342403,0.981802,0.002935,0.114205,-0.139726,0.762779,1.019292,1.347405,-0.142707,-1.049406,-0.968219,-0.005596,1.159502,-0.285004,-0.333656,-0.236836,0.272171,-0.139888,0.334008,0.286969,0.375351,0.095793,0.748421,0.201454,-0.053623,-1.340297,1.320268,-0.356011,-0.572923,1.205131,0.955798,-0.594606,-0.030730,1.142844,0.430308,0.051261,1.418724,-0.397410,-0.206877,0.213659,-0.511184,-0.415447,-0.147087,0.236361
-0.139774,-0.559201,-0.915684,-0.067192,-0.240560,-0.415339,0.153576,0.907660,-0.711473,-0.083489,1.273497,0.267331,0.027040,1.198632,-0.772036,0.237083,-1.110573,-0.340374,0.643295,-0.673366,-1.580092,0.516168,0.327243,0.358437,-0.072319,1.328013,0.625356,1.286514,-0.126963,-1.525150,-0.283673,-0.091094,0.746881,0.643074,-0.385838,-0.358691,0.068611,0.079092,0.372197,-0.213706,0.652025,0.944793,0.276223,-0.062844,0.458159,-0.492988,1.274368,-1.332284,-0.611004,1.239249,1.076143,-0.691584,1.309063,1.359305,0.032952,0.510153,1.714853,-0.448271,-0.765939,-0.333484,-0.611358,-0.829549,-0.176567,0.597502
-0.299506,0.596337,-0.021793,0.392821,0.822183,0.435928,-0.670717,-0.465822,1.231364,0.750504,-0.308582,-0.825540,-0.068013,-0.257815,0.491643,0.202459,0.314187,0.039694,-0.340007,-0.576926,0.089159,-0.248098,-0.698710,-0.974328,0.123034,0.116816,0.070441,-0.338690,0.816962,0.220197,0.144130,-0.648623,-0.281647,0.671235,1.241450,1.065047,-1.136464,0.976960,-0.121896,-0.687719,-0.786615,0.247678,-0.227180,-0.782878,0.122478,0.600108,-0.165219,0.055325,0.111709,-0.191932,-0.219758,0.142303,-0.064167,-0.098041,-1.167310,-1.040432,-0.304884,0.946307,1.339980,0.265011,0.175052,0.462364,0.465868,-0.765440
0.413546,-0.546406,-0.103437,-0.556545,-0.239577,-0.304309,0.411549,0.148030,-0.415772,-0.286322,0.882301,0.254410,0.334966,1.120738,-0.259604,-0.092096,-1.013641,-0.453196,0.398622,0.266348,-1.274463,1.119518,-0.049886,0.197360,-0.237367,0.823941,1.052512,1.338305,-0.439031,-1.091561,-1.034577,0.251380,1.229832,-0.415847,-0.352698,-0.400757,0.432821,-0.168332,0.190682,0.344152,0.278197,0.122474,0.486399,0.207491,-0.223474,-1.447135,1.311007,-0.367991,-0.417869,1.047388,1.090510,-0.574562,-0.298259,1.143694,0.548813,0.265806,1.399304,-0.312514,-0.358517,0.147176,-0.347576,-0.217025,-0.299261,0.346183
-0.348079,0.493554,0.014374,0.259728,1.213961,0.264472,-0.426387,-0.092499,1.535418,0.925898,-0.448490,-0.534024,-0.216878,-0.373363,0.569791,-0.143143,0.256547,0.634673,-0.357610,-0.607963,0.370091,-0.355872,-0.499839,-0.994172,0.398434,-0.204431,-0.451773,-0.611936,0.517307,0.570943,0.299862,-0.393937,-0.384630,0.675637,1.444080,1.135038,-1.277714,0.938013,-0.122702,-0.618743,-0.837342,-0.139945,-0.812194,-0.883484,0.212356,0.640333,-0.281085,0.230398,0.170579,-0.435891,-0.404964,0.485371,0.060815,-0.360388,-1.277004,-0.928623,-0.470605,0.869263,1.282264,-0.260676,0.305354,0.485122,0.586090,-0.493021
0.126577,-0.083237,-1.335568,0.536257,0.158532,-0.340560,-0.524068,0.994659,0.583805,0.293854,0.486267,-0.159389,-0.055544,0.802234,-0.122708,0.537110,-0.552224,0.215614,-0.274292,-0.664765,-0.858872,0.148316,0.074791,-0.447537,0.800645,0.976924,1.149703,0.680607,0.792452,-1.142548,-0.066948,-0.641800,0.767231,0.991328,0.244961,0.328788,-0.420580,0.543607,0.583904,-0.356163,-0.003355,1.049896,0.020576,-0.370880,0.917945,-0.510731,0.669895,-0.903099,-1.149040,1.020302,0.197434,-0.333780,1.424667,0.790491,-0.338299,-0.541722,0.808889,-0.006188,0.230566,0.419630,-0.735530,-0.448356,0.643100,-0.643425
0.115408,-0.500219,-0.316450,-0.024873,-0.125804,-0.043707,0.150557,0.378630,-0.414394,0.027656,0.838709,0.265471,0.041976,1.016126,-0.337416,0.096800,-0.963782,0.066758,0.011306,0.153458,-1.234890,0.912431,0.083413,0.034481,-0.225273,0.617078,0.759356,1.059936,-0.062088,-0.982078,-0.799722,-0.088995,1.113441,-0.093666,-0.269810,-0.134765,0.162330,-0.066158,0.298955,0.140301,-0.056470,0.312175,0.731821,0.235382,-0.175909,-1.190428,1.152502,-0.368864,-0.458376,0.958529,0.953695,-0.314661,0.146151,1.150906,0.202745,0.030977,1.333947,-0.141880,-0.214757,0.368043,-0.745420,-0.538242,-0.252437,0.343517
0.021599,-0.056152,-0.867835,0.419094,0.317070,0.190573,-0.268962,0.985766,0.448606,0.289464,0.790149,0.153232,0.533963,0.746477,-0.327504,0.153097,-0.822962,0.114746,0.459742,-0.046504,-1.221502,0.963604,0.037994,-0.324262,0.027741,0.820107,0.607563,0.801592,0.033698,-0.756560,-0.838588,-0.032932,1.076953,-0.192183,0.169884,0.262799,-0.048586,-0.219473,0.705645,-0.231260,-0.230943,0.492283,0.249394,-0.430954,0.376633,-0.672584,1.172787,-0.780685,-1.048414,1.193574,0.806845,-0.755848,-0.113640,1.174203,0.111023,-0.307050,0.731789,0.406218,-0.041555,0.478745,-0.591938,0.003831,-0.116964,-0.056073
-0.187728,0.468229,0.011251,0.742854,0.853949,0.243336,-0.388042,-0.287701,1.117154,0.418189,-0.325743,-0.801697,-0.160631,-0.392422,0.441715,-0.074179,0.244153,0.838113,-0.199317,-0.821915,0.132256,-0.169306,-0.726198,-1.038496,0.166039,-0.448452,-0.075109,-0.216840,0.737584,0.302072,0.398553,-0.695028,-0.206756,0.724961,1.343407,0.981767,-1.242361,1.049703,0.139245,-0.624140,-0.954033,0.167194,-0.074991,-0.729408,-0.079505,0.520924,-0.238877,0.165509,0.084227,-0.155415,-0.295447,0.111661,-0.300522,-0.296154,-1.221659,-0.797950,-0.298676,1.067205,1.161664,0.164844,0.111791,0.254191,0.924273,-0.561990
0.262423,-0.492452,-0.517356,0.103421,-0.033129,-0.069781,0.044463,0.659918,-0.222314,0.119282,0.828586,0.021715,-0.050324,0.902824,-0.374423,0.115057,-0.878012,-0.014479,0.126310,0.144608,-1.248735,0.894813,0.033812,-0.105149,-0.183174,0.671532,0.774937,1.033500,-0.037125,-0.846171,-0.778448,-0.127941,1.062035,-0.012132,-0.111218,-0.006423,0.144473,-0.129576,0.503402,0.027757,-0.022202,0.526055,0.454662,0.094792,0.002756,-0.952256,1.131016,-0.474423,-0.435171,1.130503,0.871789,-0.520760,0.121302,1.191829,0.214063,-0.078865,1.146339,-0.169210,-0.090400,0.293925,-0.729904,-0.415092,-0.091429,0.171709
-0.372863,0.518063,0.169418,-0.061764,0.948148,0.175394,-0.296166,-0.745743,1.510964,0.697761,-0.617059,-0.509619,-0.540445,-0.571306,0.459512,-0.349623,0.556757,0.443450,-0.546254,-0.514322,0.434738,-0.532822,-0.280748,-0.984413,0.050026,-0.343025,-0.778119,-0.774769,0.712177,0.649788,0.573496,-0.630359,-0.629435,0.846739,1.420801,1.075490,-1.482260,0.698849,-0.325701,-0.880817,-0.803988,-0.304956,-0.274396,-0.390919,0.053741,0.840668,-0.496159,0.366911,0.352889,-0.470616,-0.525896,0.640941,-0.103217,-0.394843,-1.281740,-0.876636,-0.572996,1.119805,1.302803,-0.269621,0.443457,0.621659,0.550882,-0.377770
-0.113660,-0.813039,-0.439216,0.522500,-0.133840,0.111134,-0.202433,-0.215941,-0.137862,0.646241,0.675052,-0.312717,-0.252079,0.563761,-0.485891,0.873441,-0.971752,0.246613,-0.119725,0.395153,-1.340382,0.638340,-0.071056,-0.137786,-0.187319,0.189095,1.211435,1.012279,0.474938,-0.953997,-0.591232,-0.204716,1.079903,0.206752,0.354527,-0.042071,-0.079376,0.354323,0.590738,-0.452819,-0.076845,0.265968,0.196082,-0.203998,-0.116895,-0.640248,0.982337,-0.635941,-0.733339,0.837922,0.828502,-0.259603,0.358078,1.040011,0.002997,-0.111594,0.823485,0.633585,0.262756,0.646023,-0.680115,-0.188311,-0.202129,0.114971
0.144589,0.078215,0.003965,0.086992,1.025115,0.558718,-0.286999,0.164123,1.552897,0.404733,-0.220360,-1.087706,-0.341159,-0.308908,0.159500,0.220803,0.055100,0.650503,0.500253,-0.580838,0.058833,0.216646,-1.575483,-1.289643,0.338744,-0.016921,-0.028813,-0.152259,0.065769,-0.089364,-0.327458,-0.186750,0.190245,0.695007,1.509498,1.051217,-0.996878,0.318332,0.005463,-0.610251,-0.748354,0.079092,-0.183201,-1.171378,0.344531,0.262273,-0.015504,-0.388467,-0.558618,-0.020396,-0.077777,-0.206492,-1.117616,-0.068259,-1.176692,-0.743353,-0.220778,1.492217,1.035389,0.137009,0.352617,1.427187,0.766882,-1.213449
0.319087,0.646936,0.012975,-0.174754,1.016234,0.172395,-0.336453,-0.508477,1.238344,0.597904,-0.351218,-0.588533,-1.126188,-0.285993,0.802897,0.551076,0.536347,0.326027,-0.814635,-1.089491,0.576255,-0.578658,-0.919328,-1.207126,1.026146,-0.023747,-0.190202,-0.643342,0.423920,0.479058,0.637782,-0.733555,-0.375891,1.468799,1.256694,1.359380,-1.038657,1.667816,-0.523248,-0.835393,-0.498054,-0.025997,-0.278486,-0.764516,0.496040,0.610048,-0.459270,0.452377,0.648661,-0.541668,-0.544522,0.696462,0.216245,-0.327699,-1.175966,-0.970243,-0.793201,0.616845,0.882533,-0.785521,0.452969,0.310733,1.330701,-0.851356
0.357840,-0.600667,-0.251732,-0.488823,-0.164345,-0.355341,0.236120,0.339841,-0.364688,-0.125987,0.942768,0.149584,0.084220,1.097211,-0.279374,0.031005,-0.987992,-0.508802,0.120961,0.063203,-1.272105,0.894011,-0.024846,0.098310,-0.130396,0.700584,0.912889,1.401827,-0.165409,-1.092337,-1.018954,0.098036,1.151209,-0.250057,-0.287398,-0.279516,0.282658,-0.170791,0.405811,0.267610,0.478816,0.287651,0.751253,0.185616,0.062496,-1.361096,1.255403,-0.481992,-0.580296,1.052016,0.905705,-0.618494,0.069329,1.140246,0.394367,0.131700,1.493385,-0.348943,-0.262669,0.211379,-0.564624,-0.346048,-0.077053,0.217663
0.313342,-0.477961,-0.296570,-0.441429,-0.311114,-0.216807,0.309169,0.469939,-0.460109,-0.198105,0.916757,0.224579,0.214304,0.975524,-0.125672,-0.092528,-0.889241,-0.530916,0.199989,0.241263,-1.266204,0.927610,-0.023392,0.124236,-0.055425,0.589754,0.948695,1.381537,-0.289473,-1.159473,-0.954598,0.151445,1.192987,-0.234577,-0.295355,-0.266316,0.393370,-0.122064,0.408400,0.273990,0.523339,0.472211,0.588354,0.261879,-0.108093,-1.356891,1.249960,-0.407174,-0.530693,1.171303,0.944121,-0.641055,-0.078789,1.200381,0.434485,0.077387,1.388931,-0.347544,-0.306671,0.217908,-0.552019,-0.480476,-0.083017,0.037445
0.336857,-0.478423,-0.344227,-0.424782,-0.062919,-0.331765,0.226826,0.550812,-0.343662,-0.167364,0.986904,0.144097,0.268844,1.229634,-0.248831,-0.012942,-0.965046,-0.351005,0.133906,0.025419,-1.284342,0.914515,0.009002,0.104648,-0.186317,0.783712,0.778893,1.217805,-0.139079,-1.049748,-1.152442,0.075596,1.089633,-0.245538,-0.323455,-0.171869,0.308233,-0.291592,0.423388,0.301400,0.216324,0.264865,0.678945,0.160140,0.035008,-1.261109,1.314454,-0.446978,-0.732210,1.090293,0.887364,-0.705748,0.034341,1.196587,0.251754,0.046894,1.441389,-0.504384,-0.289473,0.211706,-0.542009,-0.385613,-0.052855,0.350167
-0.153470,0.205933,-0.523469,0.267740,0.931683,0.298100,-0.682640,-0.065321,1.389021,0.698518,0.089872,-0.550063,-0.005911,0.008349,0.345320,0.488743,-0.577614,0.636971,0.244264,-0.960636,-0.273106,0.459850,-1.380159,-1.014222,0.280395,0.972886,0.427864,0.492632,0.584170,-0.262629,0.056269,-0.465085,0.330403,0.623418,0.955905,0.710880,-1.181313,0.821732,0.364560,-0.569600,-0.868103,0.402918,0.378189,-1.200126,0.777307,-0.044289,0.255638,-0.462508,-0.692940,0.456803,0.317156,-0.053877,-0.056004,0.041896,-1.462605,-0.534878,0.326931,1.201634,0.854993,0.609205,-0.095630,0.827110,0.068103,-0.970787
-0.405777,0.542736,0.203963,0.005834,0.962538,0.504451,-0.265617,-0.333211,1.558379,0.558920,-0.575814,-0.473676,-0.664521,-0.345229,0.222895,-0.296932,0.666943,0.621988,-0.456138,-0.642145,0.398902,-0.429542,-0.394222,-1.071884,0.155838,-0.324119,-0.623645,-0.857791,0.936046,0.599147,0.423960,-0.654104,-0.549408,0.816742,1.448944,1.103699,-1.370752,0.619209,-0.376265,-0.835266,-0.929553,-0.395860,-0.336120,-0.219717,-0.142209,0.797941,-0.387528,0.479340,0.326634,-0.462996,-0.543223,0.549392,-0.161461,-0.413946,-1.342068,-0.917631,-0.586462,0.901916,1.178629,-0.307470,0.377730,0.492135,0.487554,-0.277919
0.103100,-0.051665,-1.444195,0.709732,0.311912,-0.054931,-0.612922,0.915351,0.218681,0.527529,0.555718,-0.231176,0.028105,0.894225,-0.318629,0.863333,-0.517681,0.425533,-0.532399,-0.432457,-1.043432,0.161813,0.294021,-0.382817,0.465652,0.859705,1.079826,0.462910,0.685955,-1.189159,-0.105280,-0.774588,0.834731,1.068832,0.052869,0.388532,-0.374451,0.593264,0.208693,-0.368535,-0.464346,0.817839,0.401796,-0.148523,0.411087,-0.452668,0.759522,-0.764216,-1.305212,1.009533,0.385492,-0.283692,1.445046,1.003083,-0.449687,-0.609126,0.766260,0.166890,0.338340,0.679986,-0.781629,-0.736767,0.295106,-0.241708
0.140079,-0.172811,-0.296048,-0.129446,0.981817,0.786766,-0.016280,-0.462471,1.435523,0.245136,0.119692,-0.878148,-0.735298,-0.119819,-0.028644,0.109270,0.112798,0.815675,0.301816,-0.565876,0.014079,0.245639,-0.943008,-1.083365,-0.178128,0.304554,-0.375858,-0.341684,0.704597,0.178939,-0.338173,-0.516799,-0.144248,0.694311,1.519960,0.867638,-1.070067,0.096482,0.044942,-0.990236,-1.342919,-0.338942,0.117578,-0.523421,-0.325196,0.318346,0.034450,-0.188679,-0.346600,0.125731,0.078404,0.205726,-0.984004,0.091255,-0.952165,-0.655550,-0.176962,1.434317,1.044225,0.431913,0.215648,1.202100,0.249111,-0.202685
0.081877,-0.041512,-0.096592,-0.412284,1.160842,0.399943,0.138032,-0.288562,1.586418,0.384654,-0.124079,-1.180965,-0.572358,-0.460601,-0.010990,-0.083656,0.074018,0.716452,0.580160,-0.350084,0.194723,0.031795,-1.265045,-1.118898,-0.106357,-0.087113,-0.393845,-0.297827,0.186332,0.367528,-0.313481,-0.213614,-0.155066,0.875074,1.926973,0.937447,-0.967790,0.191012,0.132221,-0.960567,-0.988590,-0.184740,-0.357247,-0.879992,0.153082,0.528339,-0.119586,-0.291310,-0.164334,-0.024822,-0.000659,0.066182,-0.993573,0.025936,-0.933459,-0.598590,-0.206150,1.783353,1.134680,0.069448,0.223362,1.318451,0.573599,-0.738564
0.471388,-0.522710,-0.314811,-0.090042,-0.215208,-0.210151,0.129682,0.547645,-0.334458,-0.080994,0.853367,0.146078,0.267564,1.070989,-0.282686,0.026606,-0.904728,-0.224772,0.157871,-0.008947,-1.409129,0.942030,0.115879,0.053957,-0.219655,0.613632,1.009816,1.241691,-0.146189,-1.138756,-0.768066,0.066963,1.249292,-0.337214,-0.348202,-0.183719,0.284487,-0.112382,0.384897,0.289821,0.186853,0.393938,0.600762,0.121344,-0.101515,-1.136740,1.267146,-0.539652,-0.402708,1.081346,0.759391,-0.606539,0.025525,1.108849,0.281303,0.166643,1.232988,-0.441238,-0.284969,0.059047,-0.528016,-0.245004,-0.220995,0.257205
-0.835526,0.463145,-0.430815,0.753075,0.581695,0.201365,-0.922018,0.499175,0.746503,0.246365,0.082482,-0.959428,-0.241625,0.163539,0.006426,0.607978,-0.011432,-0.470221,-0.121709,-1.301571,-0.244777,-0.063852,-0.148029,-1.241379,0.388714,0.502479,0.541297,0.098266,1.183950,-0.101465,0.038604,-1.259344,0.146801,0.973166,0.889401,1.277559,-1.011574,0.877120,0.104647,-0.866658,0.256343,0.186324,0.122329,-0.624692,0.876863,0.149588,0.228416,-0.300780,-0.575568,0.331460,0.024932,-0.402507,0.763886,0.185265,-0.781208,-1.354476,0.138973,1.156758,0.227761,0.478626,-0.259453,-0.422222,1.757153,-0.774775
0.235645,-0.526189,-0.302972,-0.168782,-0.057194,-0.024141,0.130689,0.293072,-0.292533,-0.111706,0.868641,0.076445,-0.084873,1.042529,-0.304478,0.094971,-0.932223,-0.351890,0.116233,-0.064499,-1.112794,0.923229,0.068775,0.008158,-0.208737,0.678667,0.926331,1.329247,0.230349,-0.796585,-0.860513,-0.038656,1.150606,-0.297314,-0.162048,-0.142373,0.162867,-0.029508,0.439483,0.044943,0.284737,0.250007,0.935874,0.219970,-0.047527,-1.295768,1.216228,-0.433558,-0.505605,1.011999,0.925030,-0.520033,0.047568,1.067239,0.358428,0.040369,1.353458,-0.151955,-0.208666,0.446357,-0.742282,-0.357685,-0.121247,0.376882
-0.327228,-0.271994,-0.626298,0.595660,-0.361652,0.048282,-0.020238,0.372235,0.215262,0.179879,0.906336,0.539205,0.172102,0.988988,-0.721415,-0.069982,-0.846346,0.447110,0.493409,0.305917,-1.448351,1.008807,-0.285653,-0.178103,0.633498,1.391577,0.791040,0.426362,0.119322,-1.342764,-0.721646,-0.292570,0.584511,0.530201,-0.121709,-0.016942,-0.205974,0.198431,0.552654,-0.265310,-0.935266,1.197853,-0.068009,-0.201323,0.235439,-0.806315,0.977847,-0.680822,-0.406876,0.955333,0.900996,-0.282994,0.297636,1.174244,0.110618,-0.212814,1.123238,-0.067870,0.023079,-0.176763,-0.641394,-0.376888,-0.028176,-0.297126
0.223114,0.113326,-0.235564,0.027481,1.237588,0.529147,-0.137985,-0.235133,1.288108,0.472473,0.129855,-1.292721,-0.315136,-0.233965,0.141138,0.312424,-0.146228,0.539391,0.609642,-0.540890,0.028384,0.136260,-1.364589,-1.103197,0.096647,0.127978,-0.043188,-0.133584,0.363683,0.170670,-0.525257,-0.498389,-0.090576,0.795874,1.685860,0.924843,-0.860382,0.517311,-0.087983,-0.698500,-1.205475,-0.284517,-0.230832,-1.146003,0.050824,0.366371,0.030637,-0.361078,-0.297689,0.002575,0.035213,-0.085204,-0.952848,0.029931,-0.898470,-0.675081,-0.211724,1.516198,0.976001,0.199630,0.331914,0.849305,0.797522,-0.851308
-0.502543,0.230793,-0.024107,0.107499,0.869317,0.579533,-0.324118,0.355414,1.072455,0.643997,0.263141,-0.450682,-0.487699,-0.028711,0.823472,0.897003,-0.097423,0.890927,-0.238102,-1.084293,-0.077794,0.032091,-1.299944,-1.180663,0.736001,0.137362,0.090210,-0.013329,0.710714,-0.108779,-0.013269,-0.389385,0.084190,0.629222,1.248339,1.158303,-1.046546,0.979569,0.388876,-0.610751,-0.663257,-0.095903,-0.312688,-1.058419,0.401068,0.018153,0.065625,0.261030,-0.367456,0.075213,-0.241352,0.254945,-0.003274,-0.342535,-1.463940,-0.828715,-0.009278,0.765821,0.822170,0.284511,-0.040385,0.456073,0.928847,-0.495268
-0.730200,0.498900,-0.021653,0.950384,0.835463,0.555632,-0.525224,-0.260376,0.999413,0.790304,-0.369314,-0.964192,-0.449552,-0.517860,0.352391,0.150698,0.017930,0.423970,0.197432,-0.291098,0.073363,-0.165639,-0.584807,-0.954432,0.171453,-0.182234,0.072440,-0.211434,0.696627,0.414050,0.263944,-0.818084,-0.148236,0.752447,1.446649,1.054572,-1.268756,0.993788,-0.057413,-0.892310,-0.630187,-0.114326,-0.606182,-1.026515,0.215006,0.595305,-0.099419,-0.073341,-0.136310,-0.090493,-0.066527,0.311569,-0.104101,-0.165595,-0.891430,-0.853607,-0.156875,1.343954,1.000780,0.091856,0.191408,0.227871,0.668704,-0.524467
-0.854954,0.105720,-0.320947,0.870430,0.371587,0.252394,-0.800316,0.396336,0.640362,0.067936,-0.065939,-1.016949,-1.035898,0.123507,-0.236969,0.819734,0.020793,-0.361091,-0.427572,-1.366247,0.023652,-0.026756,-0.171148,-1.294201,0.536141,0.418183,0.367721,0.117564,1.166579,-0.012476,0.195914,-1.405970,0.085167,1.232137,0.724701,1.158343,-1.258871,1.080656,0.358913,-0.968745,0.357794,0.174115,0.154960,-0.433309,0.763204,-0.070824,0.030125,-0.232538,-0.677574,0.202178,0.241827,-0.021672,1.185460,0.051344,-0.970824,-1.310667,0.460551,1.177167,0.358764,0.426025,-0.400072,-0.110689,1.418260,-0.273643
-0.339205,-0.610088,-0.541866,0.215359,0.581730,0.003732,-0.735664,-0.052394,1.107293,0.716924,-0.229404,-0.626695,-0.657455,-0.028104,0.074423,0.636672,-0.259263,0.569790,-0.551733,-1.036171,-0.107999,0.331009,-0.749673,-1.232084,0.322773,0.797568,0.604458,0.282723,1.086750,-0.461088,0.419434,-0.841217,0.131538,0.892107,0.820332,0.393911,-1.299966,0.411046,0.284761,-0.469271,-0.404672,0.264480,0.065175,-0.340025,0.565747,-0.195934,0.104410,-0.192063,-0.769830,0.257833,0.081864,-0.031403,0.651691,-0.122934,-1.665898,-0.549889,0.305356,1.053871,1.023533,0.928587,-0.094198,0.667581,0.394747,-0.782872
-0.259373,0.984336,0.261438,-0.223482,1.229471,0.209204,-0.343457,-0.434225,1.873616,0.658145,-0.733368,-0.389696,-0.094304,-0.731999,0.953068,-0.742990,0.934849,0.786183,-0.360083,-0.747934,0.567351,-0.701577,-0.505991,-1.157874,0.329421,-0.719331,-0.664766,-0.903820,0.740944,0.731167,0.795142,-0.462063,-0.586324,0.940378,1.636977,1.489273,-1.565708,0.848185,-0.450113,-0.684209,-0.673663,-0.473077,-0.492393,-0.703176,0.509337,1.245457,-0.596765,0.583172,0.460272,-0.536959,-0.667610,0.562632,-0.425122,-0.626487,-1.405067,-0.993596,-0.964371,0.866454,1.293584,-0.588924,0.677268,0.642170,0.464865,-0.903953
